9.999999999999984457e-01,-5.929409643891939141e-02,5.921822432266882208e-02,-6.644211403326999443e-02
-1.340580270320049835e-03,8.892658473568971766e-01,2.150113683475417953e-02,-2.057900727321227536e-04
-2.121470774801652390e-03,1.444132636920809031e-02,-9.038377856363543073e-01,1.507709802861220954e-03
2.160794513528907501e-03,4.146672277303017906e-03,1.635616414125060092e-03,-8.985788697539840442e-01
