9.999999999999973355e-01,-3.111786601957599457e-02,3.767034873709695225e-02,-4.473164504097038030e-02
-1.778867197876253525e-03,9.100003094963148298e-01,1.852176894869670895e-02,-3.285630021448172899e-02
-5.897237444479305410e-03,5.206024950437744547e-02,-9.228885402089171963e-01,2.726425785705244124e-03
3.518805398482927060e-03,3.706547475350660883e-03,6.460808355127647951e-03,-9.172113496010833034e-01
