9.999999999999971134e-01,-5.737483176350435810e-03,1.564916096399790110e-02,-1.241465829440757673e-02
-5.231193102776896670e-05,9.307333866855533877e-01,-1.222874626259016096e-03,-1.969904138165017721e-02
-8.555320198081785288e-04,4.908188293651680190e-03,-9.393564319825633557e-01,3.186470084171795503e-02
7.809772326525799002e-04,2.312915421860567335e-03,2.215885927572871020e-02,-9.419951612236885374e-01
